registry_id	ligand	receptor	ligand_entity_type	receptor_entity_type	ligand_components	receptor_components	source_methods	source_resources	source_databases	source_record_ids	pathway_labels	interaction_annotations	evidence_notes	cofactor_annotations	species_scope	direct_lr_candidate
LRREG_005942	Pcdhb20	Pcdhb20	gene	gene	Pcdhb20	Pcdhb20	cellchat	CellChatDB.mouse		PCDHB20_PCDHB20	PCDH	Cell-Cell Contact	PMID: 35253643; PMID: 32694982		mouse	true
LRREG_005943	Pcdhb21	Pcdhb21	gene	gene	Pcdhb21	Pcdhb21	cellchat	CellChatDB.mouse		PCDHB21_PCDHB21	PCDH	Cell-Cell Contact	PMID: 35253643; PMID: 32694982		mouse	true
LRREG_005944	Pcdhb22	Pcdhb22	gene	gene	Pcdhb22	Pcdhb22	cellchat	CellChatDB.mouse		PCDHB22_PCDHB22	PCDH	Cell-Cell Contact	PMID: 35253643; PMID: 32694982		mouse	true
LRREG_005945	Pcdhb3	Igsf11	gene	gene	Pcdhb3	Igsf11	nichenet	nichenet_v2_mouse_lr_network	omnipath						mouse	true
LRREG_005946	Pcdhb3	Pcdhb3	gene	gene	Pcdhb3	Pcdhb3	cellchat	CellChatDB.mouse		PCDHB3_PCDHB3	PCDH	Cell-Cell Contact	PMID: 35253643; PMID: 32694982		mouse	true
LRREG_005947	Pcdhb4	Pcdhb10	gene	gene	Pcdhb4	Pcdhb10	cellchat	CellChatDB.mouse		PCDHB4_PCDHB10	PCDH	Cell-Cell Contact	PMID: 35253643; PMID: 32694982		mouse	true
LRREG_005948	Pcdhb4	Pcdhb11	gene	gene	Pcdhb4	Pcdhb11	cellchat	CellChatDB.mouse		PCDHB4_PCDHB11	PCDH	Cell-Cell Contact	PMID: 35253643; PMID: 32694982		mouse	true
LRREG_005949	Pcdhb4	Pcdhb12	gene	gene	Pcdhb4	Pcdhb12	cellchat	CellChatDB.mouse		PCDHB4_PCDHB12	PCDH	Cell-Cell Contact	PMID: 35253643; PMID: 32694982		mouse	true
LRREG_005950	Pcdhb4	Pcdhb4	gene	gene	Pcdhb4	Pcdhb4	cellchat	CellChatDB.mouse		PCDHB4_PCDHB4	PCDH	Cell-Cell Contact	PMID: 35253643; PMID: 32694982		mouse	true
LRREG_005951	Pcdhb4	Pcdhb6	gene	gene	Pcdhb4	Pcdhb6	cellchat	CellChatDB.mouse		PCDHB4_PCDHB6	PCDH	Cell-Cell Contact	PMID: 35253643; PMID: 32694982		mouse	true
LRREG_005952	Pcdhb4	Pcdhb8	gene	gene	Pcdhb4	Pcdhb8	cellchat	CellChatDB.mouse		PCDHB4_PCDHB8	PCDH	Cell-Cell Contact	PMID: 35253643; PMID: 32694982		mouse	true
LRREG_005953	Pcdhb5	Pcdhb5	gene	gene	Pcdhb5	Pcdhb5	cellchat	CellChatDB.mouse		PCDHB5_PCDHB5	PCDH	Cell-Cell Contact	PMID: 35253643; PMID: 32694982		mouse	true
LRREG_005954	Pcdhb5	Pcdhb9	gene	gene	Pcdhb5	Pcdhb9	cellchat	CellChatDB.mouse		PCDHB5_PCDHB9	PCDH	Cell-Cell Contact	PMID: 35253643; PMID: 32694982		mouse	true
LRREG_005955	Pcdhb6	Pcdhb6	gene	gene	Pcdhb6	Pcdhb6	cellchat	CellChatDB.mouse		PCDHB6_PCDHB6	PCDH	Cell-Cell Contact	PMID: 35253643; PMID: 32694982		mouse	true
LRREG_005956	Pcdhb7	Pcdhb5	gene	gene	Pcdhb7	Pcdhb5	cellchat	CellChatDB.mouse		PCDHB7_PCDHB5	PCDH	Cell-Cell Contact	PMID: 35253643; PMID: 32694982		mouse	true
LRREG_005957	Pcdhb7	Pcdhb7	gene	gene	Pcdhb7	Pcdhb7	cellchat	CellChatDB.mouse		PCDHB7_PCDHB7	PCDH	Cell-Cell Contact	PMID: 35253643; PMID: 32694982		mouse	true
LRREG_005958	Pcdhb7	Pcdhb9	gene	gene	Pcdhb7	Pcdhb9	cellchat	CellChatDB.mouse		PCDHB7_PCDHB9	PCDH	Cell-Cell Contact	PMID: 35253643; PMID: 32694982		mouse	true
LRREG_005959	Pcdhb8	Pcdhb6	gene	gene	Pcdhb8	Pcdhb6	cellchat	CellChatDB.mouse		PCDHB8_PCDHB6	PCDH	Cell-Cell Contact	PMID: 35253643; PMID: 32694982		mouse	true
